,longitudres,latitudres,longtrabajo,latitudtrabajo,Duraciontraslado,sexo,Añonacimiento,Estrato,ecivil,Nveducativo,Afiliadosalud,Mobility,Sex
1875,-74.193719,4.606438,-74.193719,4.606438,10,2,1991,2,5,3,5,6,Female
1876,-74.193719,4.606438,-74.193719,4.606438,35,2,1976,2,2,3,1,7,Female
1877,-74.194086,4.602396,-74.194086,4.602396,10,1,1991,2,5,7,2,9,Male
1878,-74.190784,4.611358,-74.190784,4.611358,0,1,2000,2,1,5,1,9,Male
1879,-74.190784,4.611358,-74.190784,4.611358,0,1,2000,2,1,5,1,9,Male
1880,-74.190784,4.606372,-74.190784,4.606372,60,1,1978,2,2,3,1,6,Male
1881,-74.190784,4.606372,-74.190784,4.606372,30,1,1982,2,5,1,2,4,Male
1882,-74.18841,4.642857,-74.18841,4.642857,10,1,1986,2,2,2,2,7,Male
1883,-74.18841,4.642857,-74.18841,4.642857,10,1,1986,2,2,2,2,8,Male
1884,-74.18841,4.642857,-74.18841,4.642857,20,1,1972,2,2,6,1,5,Male
1885,-74.18841,4.642857,-74.18841,4.642857,10,1,1976,2,5,2,2,5,Male
1886,-74.18841,4.642857,-74.18841,4.642857,15,1,1982,2,1,2,2,6,Male
1887,-74.196654,4.620219,-74.196654,4.620219,90,1,1989,2,5,3,2,6,Male
1888,-74.184721,4.609896,-74.184721,4.609896,0,1,1998,1,5,2,2,6,Male
1889,-74.184721,4.609896,-74.184721,4.609896,30,2,1980,2,2,9,3,9,Female
1890,-74.187482,4.602246,-74.187482,4.602246,60,1,1989,2,2,2,2,6,Male
1891,-74.194516,4.637927,-74.194516,4.637927,40,1,1984,1,5,5,2,6,Male
1892,-74.195169,5.2733,-74.195169,5.2733,60,2,1980,1,2,2,3,6,Female
1893,-74.121084,4.515254,-74.121084,4.515254,80,1,1982,2,2,3,2,7,Male
1894,-74.1664,5.143841,-74.1664,5.143841,60,1,1995,2,2,3,2,7,Male
1895,-74.1664,5.143841,-74.1664,5.143841,0,1,1959,1,2,3,2,7,Male
1896,-74.29033,5.248623,-74.29033,5.248623,30,1,1995,2,5,5,2,4,Male
1897,-74.152868,5.137918,-74.152868,5.137918,20,1,1972,2,2,4,1,7,Male
1898,-74.171704,4.625885,-74.171704,4.625885,90,2,1980,2,2,3,3,7,Female
1899,-74.152868,5.137918,-74.152868,5.137918,4,1,1956,2,2,3,2,5,Male
1900,-74.141027,5.1563,-74.141027,5.1563,30,1,1990,1,2,3,2,7,Male
1901,-74.166055,4.603652,-74.166055,4.603652,5,1,1995,2,2,6,2,6,Male
1902,-74.152868,5.137918,-74.152868,5.137918,0,1,1997,2,2,3,1,4,Male
1903,-74.158249,5.129906,-74.158249,5.129906,15,1,1999,1,1,3,2,5,Male
1904,-74.158249,5.129906,-74.158249,5.129906,10,2,1985,2,2,4,1,6,Female
1905,-74.158249,5.129906,-74.158249,5.129906,15,1,1970,2,1,5,1,6,Male
1906,-74.158249,5.129906,-74.158249,5.129906,30,1,1994,2,2,2,2,6,Male
1907,-74.158249,5.129906,-74.158249,5.129906,10,1,1980,2,2,3,2,7,Male
1908,-74.158249,5.129906,-74.158249,5.129906,10,1,1985,1,2,3,2,6,Male
1909,-74.158035,5.130136,-74.158035,5.130136,10,1,1961,2,1,5,3,7,Male
1910,-74.152868,5.137918,-74.152868,5.137918,0,1,1979,2,2,3,2,4,Male
1911,-74.152868,5.137918,-74.152868,5.137918,0,1,1985,1,2,3,2,7,Male
1912,-74.152868,5.137918,-74.152868,5.137918,10,2,1949,2,2,3,2,6,Female
1913,-74.152868,5.137918,-74.152868,5.137918,15,1,1959,1,5,3,1,3,Male
1914,-74.152868,5.137918,-74.152868,5.137918,0,1,1967,2,1,2,2,6,Male
1915,-74.081939,4.558654,-74.081939,4.558654,90,1,1970,1,5,1,2,6,Male
1916,-74.184721,4.609896,-74.184721,4.609896,0,1,1965,2,2,3,1,6,Male
1917,-74.184721,4.609896,-74.184721,4.609896,25,1,1970,2,2,1,5,5,Male
1918,-74.184721,4.609896,-74.184721,4.609896,20,1,1980,1,2,3,2,5,Male
1919,-74.184721,4.609896,-74.184721,4.609896,60,1,1985,2,1,5,2,6,Male
1920,-74.184721,4.609896,-74.184721,4.609896,60,2,1989,2,5,2,2,7,Female
1921,-74.19592,4.593402,-74.19592,4.593402,120,1,1980,2,5,3,1,5,Male
1922,-74.23836,4.57618,-74.23836,4.57618,40,1,1983,2,2,5,1,5,Male
1923,-74.223041,4.576335,-74.223041,4.576335,60,1,1996,1,2,3,2,3,Male
1924,-74.198855,4.581007,-74.198855,4.581007,30,1,1987,3,1,6,2,6,Male
1925,-74.198855,4.581007,-74.198855,4.581007,45,1,1990,3,2,5,2,6,Male
1926,-74.211746,4.582723,-74.211746,4.582723,90,2,1993,3,5,5,2,4,Female
1927,-74.123262,4.740837,-74.123262,4.740837,60,2,1996,2,3,3,2,3,Female
1928,-74.235546,5.061607,-74.235546,5.061607,30,2,1991,1,1,3,2,6,Female
1929,-74.198855,4.581007,-74.198855,4.581007,15,1,1983,1,2,2,2,5,Male
1930,-74.137943,4.592712,-74.137943,4.592712,0,1,1977,3,5,2,2,4,Male
1931,-74.195169,5.2733,-74.195169,5.2733,0,2,1975,1,1,3,2,5,Female
1932,-74.195169,5.2733,-74.195169,5.2733,0,1,1970,1,2,1,2,5,Male
1933,-74.195169,5.2733,-74.195169,5.2733,20,1,1992,1,5,1,2,5,Male
1934,-74.195169,5.2733,-74.195169,5.2733,20,2,1979,1,2,1,2,5,Female
1935,-74.195169,5.2733,-74.195169,5.2733,0,1,1982,1,2,3,2,5,Male
1936,-74.195169,5.2733,-74.195169,5.2733,30,1,1982,1,2,1,2,4,Male
1937,-74.195169,5.2733,-74.195169,5.2733,0,1,1985,1,2,1,2,5,Male
1938,-74.195169,5.2733,-74.195169,5.2733,50,1,1979,1,2,1,2,5,Male
1939,-74.195169,5.2733,-74.195169,5.2733,60,2,1990,2,2,3,1,5,Female
1940,-74.195169,5.2733,-74.195169,5.2733,2,2,1978,2,2,3,2,4,Female
1941,-74.195169,5.2733,-74.195169,5.2733,2,2,1982,2,5,5,2,6,Female
1942,-74.195169,5.2733,-74.195169,5.2733,2,2,1965,2,1,1,2,6,Female
1943,-74.195169,5.2733,-74.195169,5.2733,2,1,1992,2,5,3,2,6,Male
1944,-74.195169,5.2733,-74.195169,5.2733,2,1,1992,2,5,3,2,6,Male
1945,-74.195169,5.2733,-74.195169,5.2733,0,2,1975,2,2,4,2,6,Female
1946,-74.184721,4.609896,-74.184721,4.609896,0,1,1992,1,2,1,2,7,Male
1947,-74.181244,4.60304,-74.181244,4.60304,40,1,1999,2,5,3,3,6,Male
1948,-74.179043,4.606106,-74.179043,4.606106,60,2,1991,2,2,4,1,5,Female
1949,-74.18714,4.61303,-74.18714,4.61303,0,1,1985,2,3,3,2,6,Male
1950,-74.184721,4.609896,-74.184721,4.609896,10,2,1989,2,2,2,2,6,Female
1951,-74.047004,4.793458,-74.047004,4.793458,0,1,1960,2,5,2,2,7,Male
1952,-74.171704,4.625885,-74.171704,4.625885,10,1,1997,1,2,2,2,5,Male
1953,-74.191181,4.635073,-74.191181,4.635073,60,1,1956,1,1,1,2,5,Male
1954,-74.196654,4.600273,-74.196654,4.600273,15,1,1976,2,1,5,1,6,Male
1955,-74.196654,4.600273,-74.196654,4.600273,90,1,1963,2,1,1,1,8,Male
1956,-74.196654,4.600273,-74.196654,4.600273,120,2,1969,2,2,3,1,6,Female
1957,-74.196654,4.600273,-74.196654,4.600273,0,1,1999,2,5,3,2,8,Male
1958,-74.196654,4.600273,-74.196654,4.600273,0,1,1976,2,2,3,5,6,Male
1959,-74.196654,4.600273,-74.196654,4.600273,10,1,1977,2,2,1,5,6,Male
1960,-74.196654,4.600273,-74.196654,4.600273,0,1,1991,2,2,3,5,8,Male
1961,-74.196654,4.600273,-74.196654,4.600273,15,2,1950,2,2,1,2,5,Female
1962,-74.196654,4.600273,-74.196654,4.600273,1,2,1943,2,2,1,1,4,Female
1963,-74.196654,4.600273,-74.196654,4.600273,30,1,1995,2,3,3,1,6,Male
1964,-74.196654,4.600273,-74.196654,4.600273,0,1,1952,2,1,1,2,6,Male
1965,-74.196654,4.600273,-74.196654,4.600273,20,1,1981,1,5,3,1,7,Male
1966,-74.197021,4.608071,-74.197021,4.608071,0,1,1990,2,1,5,3,5,Male
1967,-74.197021,4.608071,-74.197021,4.608071,20,1,1986,2,2,3,1,5,Male
1968,-74.197021,4.608071,-74.197021,4.608071,15,1,1972,2,2,2,1,6,Male
1969,-74.184721,4.609896,-74.184721,4.609896,20,1,1970,1,2,1,2,7,Male
1970,-74.220867,4.607677,-74.220867,4.607677,180,1,1983,3,1,3,1,4,Male
1971,-74.096318,4.722753,-74.096318,4.722753,0,1,1990,2,2,4,5,6,Male
1972,-74.096318,4.722753,-74.096318,4.722753,0,1,1990,2,2,4,5,7,Male
1973,-74.180434,4.597161,-74.180434,4.597161,10,2,1954,2,1,1,2,6,Female
1974,-74.180434,4.597161,-74.180434,4.597161,10,1,1971,2,3,3,1,8,Male
1975,-74.192213,4.604446,-74.192213,4.604446,60,2,1963,2,3,3,1,6,Female
1976,-74.206959,4.612827,-74.206959,4.612827,20,1,1967,2,1,3,1,7,Male
1977,-74.184913,4.604992,-74.184913,4.604992,0,1,1984,2,2,3,2,6,Male
1978,-74.179043,4.606106,-74.179043,4.606106,0,1,1971,2,1,1,5,6,Male
1979,-74.181244,4.60304,-74.181244,4.60304,5,1,1995,1,2,2,2,6,Male
1980,-74.189316,4.600107,-74.189316,4.600107,45,1,1971,2,1,2,2,6,Male
1981,-74.149377,4.690203,-74.149377,4.690203,20,1,1990,2,2,3,1,6,Male
1982,-74.192251,4.623859,-74.192251,4.623859,120,1,1990,2,5,4,1,5,Male
1983,-74.192251,4.623859,-74.192251,4.623859,30,1,1980,2,1,1,1,5,Male
1984,-74.192251,4.623859,-74.192251,4.623859,15,1,1994,2,2,5,1,6,Male
1985,-74.187992,4.616428,-74.187992,4.616428,40,1,1991,1,3,2,2,6,Male
1986,-74.199589,4.609065,-74.199589,4.609065,2,1,1995,2,2,5,1,7,Male
1987,-74.199589,4.609065,-74.199589,4.609065,0,1,1954,2,3,1,2,6,Male
1988,-74.199589,4.609065,-74.199589,4.609065,30,1,1994,2,2,2,5,6,Male
1989,-74.199589,4.609065,-74.199589,4.609065,0,1,1992,2,2,2,5,5,Male
1990,-74.199589,4.609065,-74.199589,4.609065,0,1,1954,2,3,1,2,5,Male
1991,-74.199589,4.609065,-74.199589,4.609065,20,1,1989,2,1,2,1,5,Male
1992,-74.199589,4.609065,-74.199589,4.609065,30,1,1989,2,1,5,2,6,Male
1993,-74.199589,4.609065,-74.199589,4.609065,60,1,1997,3,5,3,1,5,Male
1994,-74.184721,4.609896,-74.184721,4.609896,40,1,1985,2,2,6,1,7,Male
1995,-74.184721,4.609896,-74.184721,4.609896,120,2,1991,3,2,4,1,7,Female
1996,-74.184721,4.609896,-74.184721,4.609896,0,1,1990,2,2,2,2,5,Male
1997,-74.184721,4.609896,-74.184721,4.609896,90,2,1993,2,2,3,2,5,Female
1998,-74.184721,4.609896,-74.184721,4.609896,0,1,1992,2,1,2,5,6,Male
1999,-74.184721,4.609896,-74.184721,4.609896,30,1,1991,2,2,1,2,5,Male
2000,-74.184721,4.609896,-74.184721,4.609896,30,1,1970,2,1,4,1,5,Male
2001,-74.184721,4.609896,-74.184721,4.609896,40,1,1995,2,3,3,2,6,Male
2002,-74.184721,4.609896,-74.184721,4.609896,30,1,1988,3,2,3,1,7,Male
2003,-74.184721,4.609896,-74.184721,4.609896,20,1,1995,2,1,4,2,5,Male
2004,-74.202157,4.599462,-74.202157,4.599462,20,1,1998,1,5,2,2,5,Male
2005,-74.197702,4.610128,-74.197702,4.610128,30,2,1981,2,5,3,2,3,Female
2006,-74.193719,4.606438,-74.193719,4.606438,10,1,1972,2,2,3,2,6,Male
2007,-74.193719,4.606438,-74.193719,4.606438,40,1,1972,2,2,6,2,7,Male
2008,-74.193719,4.606438,-74.193719,4.606438,30,1,1972,2,1,4,2,7,Male
2009,-74.193719,4.606438,-74.193719,4.606438,90,1,1980,2,2,2,2,7,Male
2010,-74.193719,4.606438,-74.193719,4.606438,10,2,1948,2,1,3,1,8,Female
2011,-74.193719,4.606438,-74.193719,4.606438,60,1,1983,3,1,3,1,6,Male
2012,-74.193719,4.606438,-74.193719,4.606438,40,2,1977,3,1,5,1,6,Female
2013,-74.193719,4.606438,-74.193719,4.606438,10,1,1995,2,2,3,1,7,Male
2014,-74.193719,4.606438,-74.193719,4.606438,30,2,1965,3,1,3,1,8,Female
2015,-74.193719,4.606438,-74.193719,4.606438,90,2,1989,2,2,3,2,9,Female
2016,-74.193719,4.606438,-74.193719,4.606438,120,2,1954,2,2,3,1,7,Female
2017,-74.193719,4.606438,-74.193719,4.606438,0,1,1989,2,2,4,2,6,Male
2018,-74.193719,4.606438,-74.193719,4.606438,15,1,1990,2,1,3,3,6,Male
2019,-74.193719,4.606438,-74.193719,4.606438,60,1,1996,1,2,2,2,6,Male
2020,-74.193719,4.606438,-74.193719,4.606438,5,1,1961,2,2,2,2,5,Male
2021,-74.193719,4.606438,-74.18841,4.642857,20,1,1995,2,2,3,2,6,Male
2022,-74.193719,4.606438,-74.137943,4.592712,30,1,1980,3,1,7,1,8,Male
2023,-74.193719,4.606438,-74.193719,4.606438,0,1,1989,2,2,3,2,7,Male
2024,-74.193719,4.606438,-74.193719,4.606438,120,1,1979,3,1,3,1,5,Male
2025,-74.193719,4.606438,-74.193719,4.606438,60,2,1993,2,5,3,1,7,Female
2026,-74.193719,4.606438,-74.186915,4.598854,120,2,1980,2,4,3,1,6,Female
2027,-74.193719,4.606438,-74.193719,4.606438,3,1,1992,2,2,2,2,7,Male
2028,-74.193719,4.606438,-74.193719,4.606438,0,1,1992,2,1,1,5,5,Male
2029,-74.193719,4.606438,-74.193719,4.606438,120,1,1969,2,2,3,2,7,Male
2030,-74.193719,4.606438,-74.193719,4.606438,10,1,1972,2,1,2,2,5,Male
2031,-74.194086,4.602396,-74.194086,4.602396,10,1,1991,2,5,7,2,5,Male
2032,-74.191655,4.598874,-74.191655,4.598874,0,1,1948,2,1,1,2,6,Male
2033,-74.190784,4.611358,-74.180434,4.597161,45,1,1990,2,1,5,1,5,Male
2034,-74.190784,4.611358,-74.190784,4.611358,0,1,2000,2,1,5,5,8,Male
2035,-74.190784,4.606372,-74.146751,4.671464,120,2,1969,3,3,3,2,6,Female
2036,-74.190784,4.606372,-74.190784,4.606372,5,2,1980,2,5,5,2,6,Female
2037,-74.190784,4.606372,-74.190784,4.606372,7,1,1997,2,2,1,2,6,Male
2038,-74.190784,4.606372,-74.211746,4.582723,30,1,1996,2,2,2,1,7,Male
2039,-74.190784,4.606372,-74.063845,4.649475,30,1,1975,2,5,3,2,6,Male
2040,-74.190784,4.606372,-74.196654,4.600273,10,1,1966,2,2,2,2,6,Male
2041,-74.190784,4.606372,-74.190784,4.606372,0,1,1992,2,2,2,2,6,Male
2042,-74.190784,4.606372,-74.127947,4.669547,90,1,1973,2,2,5,2,6,Male
2043,-74.190784,4.606372,-74.148473,4.63113,100,2,1988,2,5,7,2,5,Female
2044,-74.190784,4.606372,-74.152015,4.675221,60,1,1968,3,1,5,1,3,Male
2045,-74.190784,4.606372,-74.121835,4.473222,120,1,1968,2,3,2,2,6,Male
2046,-74.190784,4.606372,-74.077143,4.658304,60,1,1986,3,2,5,1,5,Male
2047,-74.190784,4.606372,-74.190784,4.606372,30,1,1982,2,5,1,2,6,Male
2048,-74.190784,4.606372,-74.188668,4.595224,30,1,1969,2,1,5,2,5,Male
2049,-74.190784,4.606372,-74.08381,4.740881,90,1,1961,2,4,2,2,7,Male
2050,-74.18841,4.642857,-74.18841,4.642857,10,1,1985,2,2,3,1,7,Male
2051,-74.18841,4.642857,-74.18841,4.642857,10,1,1988,2,5,3,2,7,Male
2052,-74.18841,4.642857,-74.18841,4.642857,5,1,1995,2,2,2,2,7,Male
2053,-74.18841,4.642857,-74.18841,4.642857,5,1,1971,1,5,1,2,6,Male
2054,-74.18841,4.642857,-74.18841,4.642857,10,1,1995,2,3,1,2,7,Male
2055,-74.18841,4.642857,-74.18841,4.642857,3,1,1979,2,2,2,2,7,Male
2056,-74.18841,4.642857,-74.18841,4.642857,10,1,1945,2,5,1,2,9,Male
2057,-74.18841,4.642857,-74.08381,4.740881,120,1,1979,2,2,5,1,5,Male
2058,-74.18841,4.642857,-74.063845,4.649475,60,1,1970,2,3,4,2,5,Male
2059,-74.18841,4.642857,-74.795526,4.307649,40,1,1989,2,2,2,1,6,Male
2060,-74.18841,4.642857,-74.190784,4.606372,1,1,1979,2,2,3,1,6,Male
2061,-74.18841,4.642857,-74.190784,4.606372,60,1,1983,2,2,3,5,7,Male
2062,-74.18841,4.642857,-74.184721,4.609896,30,1,1989,2,2,5,2,5,Male
2063,-74.18841,4.642857,-74.199589,4.609065,90,1,1999,2,5,3,1,3,Male
2064,-74.18841,4.642857,-74.118598,4.628454,60,1,1989,2,2,3,1,6,Male
2065,-74.18841,4.642857,-74.196654,4.600273,60,1,1973,2,1,1,2,7,Male
2066,-74.18841,4.642857,-74.18841,4.642857,0,1,1960,2,1,2,2,6,Male
2067,-74.18841,4.642857,-74.18841,4.642857,45,1,1982,2,2,3,1,5,Male
2068,-74.18841,4.642857,-74.18841,4.642857,10,1,1996,2,5,6,2,7,Male
2069,-74.18841,4.642857,-74.18841,4.642857,10,1,1993,2,2,2,2,5,Male
2070,-74.18841,4.642857,-74.18841,4.642857,20,1,1986,2,1,5,1,7,Male
2071,-74.18841,4.642857,-73.910823,4.965002,120,2,1972,2,2,4,1,8,Female
2072,-74.18841,4.642857,-74.18841,4.642857,20,1,1988,2,1,2,1,7,Male
2073,-74.18841,4.642857,-74.18841,4.642857,5,1,1999,2,2,2,2,9,Male
2074,-74.18841,4.642857,-74.183807,4.596081,15,1,1979,2,2,5,2,7,Male
2075,-74.18841,4.642857,-74.184721,4.609896,2,1,1993,2,2,5,2,8,Male
2076,-74.18841,4.642857,-74.18841,4.642857,10,1,1997,2,5,3,1,6,Male
2077,-74.18841,4.642857,-74.186915,4.598854,120,1,1991,2,2,4,1,6,Male
2078,-74.18841,4.642857,-74.09096,4.622794,1,1,1987,2,1,7,1,5,Male
2079,-74.18841,4.642857,-74.184721,4.609896,40,1,1995,2,3,1,1,7,Male
2080,-74.18841,4.642857,-74.063845,4.649475,60,1,1984,2,2,1,1,6,Male
2081,-74.18841,4.642857,-74.121835,4.473222,90,1,1989,3,1,2,1,6,Male
2082,-74.18841,4.642857,-74.18841,4.642857,15,1,1965,2,2,3,2,4,Male
2083,-74.18841,4.642857,-74.157429,4.579524,60,1,1981,2,5,6,1,6,Male
2084,-74.18841,4.642857,-74.18841,4.642857,15,1,1999,3,2,1,1,6,Male
2085,-74.18841,4.642857,-74.18841,4.642857,15,1,1982,2,1,2,2,7,Male
2086,-74.18841,4.642857,-74.795526,4.307649,60,1,1982,2,2,6,2,6,Male
2087,-74.18841,4.642857,-74.18841,4.642857,0,1,1990,2,2,7,5,9,Male
2088,-74.18841,4.642857,-74.18841,4.642857,0,1,1978,2,2,1,2,5,Male
2089,-74.18841,4.642857,-74.18841,4.642857,5,1,1989,2,2,2,2,8,Male
2090,-74.18841,4.642857,-74.18841,4.642857,10,1,1987,2,3,4,2,6,Male
2091,-74.18841,4.642857,-74.184721,4.609896,120,1,1999,3,5,2,1,6,Male
2092,-74.18841,4.642857,-74.18841,4.642857,0,1,2001,3,2,2,5,7,Male
2093,-74.18841,4.642857,-74.18841,4.642857,10,1,1993,2,1,2,2,6,Male
2094,-74.18841,4.642857,-74.183807,4.596081,20,1,1988,2,1,7,1,7,Male
2095,-74.18841,4.642857,-74.11168,4.70846,90,1,1977,2,2,3,1,5,Male
2096,-74.18841,4.642857,-74.117389,4.669539,120,1,1989,2,5,5,2,8,Male
2097,-74.18841,4.642857,-74.190784,4.606372,60,1,1994,1,2,3,2,9,Male
2098,-74.18841,4.642857,-74.063845,4.649475,60,1,1982,2,1,3,1,6,Male
2099,-74.18051,4.594922,-74.18051,4.594922,15,1,1973,2,2,1,1,6,Male
2100,-74.18051,4.594922,-74.193719,4.606438,40,2,1987,2,2,3,2,6,Female
2101,-74.18051,4.594922,-74.199589,4.609065,15,1,1991,2,2,2,2,5,Male
2102,-74.18051,4.594922,-74.18051,4.594922,10,1,1990,2,2,4,1,6,Male
2103,-74.18051,4.594922,-74.211746,4.582723,20,1,1991,3,1,3,2,6,Male
2104,-74.18051,4.594922,-74.183807,4.596081,60,1,1969,2,2,3,2,6,Male
2105,-74.200474,4.628103,-74.200474,4.628103,0,1,1993,2,5,3,5,6,Male
2106,-74.200474,4.628103,-74.190784,4.606372,90,1,1996,2,2,3,1,6,Male
2107,-74.184721,4.609896,-74.184721,4.609896,10,1,1998,2,5,2,2,7,Male
2108,-74.184721,4.609896,-74.183807,4.596081,30,2,1941,2,4,1,1,7,Female
2109,-74.17965,4.633783,-74.149377,4.690203,30,1,1951,2,1,1,2,6,Male
2110,-74.187482,4.602246,-74.187482,4.602246,5,1,1960,2,5,2,2,6,Male
2111,-74.187482,4.602246,-74.187482,4.602246,0,1,1990,2,2,2,2,7,Male
2112,-74.187482,4.602246,-74.187482,4.602246,15,1,1973,2,3,1,1,5,Male
2113,-74.187482,4.602246,-74.187482,4.602246,5,1,1991,2,2,3,2,5,Male
2114,-74.187482,4.602246,-74.208445,4.608836,60,1,1990,2,5,1,2,6,Male
2115,-74.187482,4.602246,-74.194516,4.637927,60,1,1989,2,2,2,2,5,Male
2116,-74.186915,4.598854,-74.186915,4.598854,0,1,1955,1,5,1,2,9,Male
2117,-74.186561,4.600486,-74.186561,4.600486,0,1,1970,2,1,3,2,6,Male
2118,-74.114869,4.5104,-74.114869,4.5104,0,1,1993,2,2,3,5,7,Male
2119,-74.175373,4.632827,-74.18841,4.642857,15,1,1977,2,2,3,2,6,Male
2120,-74.165833,4.623258,-74.184721,4.609896,45,1,1972,2,2,3,2,6,Male
2121,-74.211746,4.582723,-74.190784,4.606372,60,1,1985,1,2,3,2,6,Male
2122,-74.197593,4.577196,-74.190784,4.606372,60,1,1992,3,2,5,2,5,Male
2123,-74.22838,4.559865,-74.211746,4.582723,90,1,1995,3,2,4,2,6,Male
2124,-74.207102,4.583267,-74.207102,4.583267,20,1,1985,2,2,3,2,6,Male
2125,-74.213163,4.572919,-74.213163,4.572919,0,1,1980,2,5,3,5,5,Male
2126,-74.218847,4.578349,-74.218847,4.578349,0,1,2002,2,5,2,2,6,Male
2127,-74.211746,4.582723,-74.146751,4.671464,120,2,1986,3,2,5,1,7,Female
2128,-74.211746,4.582723,-74.190784,4.606372,60,1,1982,2,2,3,1,6,Male
2129,-74.128929,4.576997,-74.05073,4.66018,60,1,1978,3,1,7,1,6,Male
2130,-74.121794,4.522629,-74.190784,4.606372,60,2,1990,2,3,3,1,8,Female
